STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,MXSD,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,TSNW,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19590501,97,0,0,122,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,2,0,0,1.35,0,0,0,0,0,6.40,0,0,0.0,0,0,96.1,0,0,39.0,0,0,76.1,0,0,52.2,0,0,64.2,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19590601,307,0,0,8,0,0,13,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,1.55,0,0,0.0,0,0,100.0,0,0,48.0,0,0,87.6,0,0,62.2,0,0,74.8,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19590701,293,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,2,0,0,1.14,0,0,0,0,0,3.63,0,0,0.0,0,0,98.1,0,0,46.9,0,0,86.7,0,0,61.5,0,0,74.1,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19590801,519,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0.97,0,0,0,0,0,2.25,0,0,0.0,0,0,105.1,0,0,54.0,0,0,95.2,0,0,68.2,0,0,81.7,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19590901,154,0,0,88,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,1,0,0,2.16,0,0,0,0,0,4.69,0,0,0.0,0,0,102.9,0,0,37.0,0,0,80.8,0,0,53.6,0,0,67.1,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19591001,0,0,0,413,0,0,1,0,0,0,0,0,0,0,0,3,0,0,5,0,0,4,0,0,1,0,0,1.23,0,0,0,0,0,3.73,0,0,0.0,0,0,90.0,0,0,19.9,0,0,64.0,0,0,39.2,0,0,51.6,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19591101,0,0,0,874,0,0,0,0,0,4,0,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.03,0,0,0.5,0,0,77.0,0,0,-0.9,0,0,50.9,0,0,20.7,0,0,35.8,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19591201,0,0,0,893,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0.17,0,0,1.0,0,0,70.0,0,0,16.0,0,0,49.3,0,0,23.0,0,0,36.1,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19600101,0,0,0,1242,0,0,0,0,0,14,0,0,4,0,0,31,0,0,3,0,0,1,0,0,0,0,0,0.54,0,0,1,0,0,1.22,0,0,8.0,0,0,55.0,0,0,-5.1,0,0,35.8,0,0,14.0,0,0,24.8,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19600201,0,0,0,1228,0,0,0,0,0,15,0,0,8,0,0,27,0,0,6,0,0,0,0,0,0,0,0,0.28,0,0,1,0,0,1.21,0,0,15.5,0,0,59.0,0,0,-11.0,0,0,31.6,0,0,13.5,0,0,22.6,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19600301,0,0,0,1120,0,0,0,0,0,11,0,0,4,0,0,27,0,0,4,0,0,0,0,0,0,0,0,0.22,0,0,2,0,0,0.94,0,0,16.0,0,0,82.0,0,0,-15.0,0,0,38.3,0,0,19.4,0,0,28.8,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19600401,24,0,0,299,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,2,0,0,0,0,0,0.84,0,0,0,0,0,2.34,0,0,0.0,0,0,87.1,0,0,26.1,0,0,69.3,0,0,42.3,0,0,55.8,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19600501,42,0,0,174,0,0,1,0,0,0,0,0,0,0,0,2,0,0,7,0,0,2,0,0,0,0,0,0.98,0,0,0,0,0,2.87,0,0,0.0,0,0,91.0,0,0,30.9,0,0,73.2,0,0,48.0,0,0,60.6,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19600601,201,0,0,30,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0.79,0,0,0,0,0,3.20,0,0,0.0,0,0,106.0,0,0,50.0,0,0,81.5,0,0,59.7,0,0,70.7,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19600701,359,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.09,0,0,0.0,0,0,105.1,0,0,50.0,0,0,90.7,0,0,62.4,0,0,76.5,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19600801,396,0,0,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,1,0,0,2.09,0,0,0,0,0,3.76,0,0,0.0,0,0,107.1,0,0,51.1,0,0,91.8,0,0,63.3,0,0,77.5,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19600901,197,0,0,43,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1.40,0,0,0,0,0,1.79,0,0,0.0,0,0,97.0,0,0,39.0,0,0,84.2,0,0,55.9,0,0,70.2,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19601001,20,0,0,256,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,1,0,0,0,0,0,0.86,0,0,0,0,0,1.96,0,0,0.0,0,0,88.0,0,0,27.0,0,0,70.9,0,0,43.7,0,0,57.4,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19601101,0,0,0,712,0,0,0,0,0,0,0,0,0,0,0,26,0,0,1,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0.34,0,0,0.5,0,0,75.9,0,0,16.0,0,0,56.7,0,0,25.9,0,0,41.2,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19601201,0,0,0,1132,0,0,0,0,0,9,0,0,1,0,0,30,0,0,1,0,0,1,0,0,0,0,0,0.68,0,0,1,0,0,0.74,0,0,7.0,0,0,63.0,0,0,-2.9,0,0,39.0,0,0,18.0,0,0,28.4,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19610101,0,0,0,1097,0,0,0,0,0,4,0,0,4,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.00,0,0,0.0,0,0,64.9,0,0,-0.9,0,0,44.6,0,0,14.5,0,0,29.5,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19610201,0,0,0,850,0,0,0,0,0,8,0,0,0,0,0,27,0,0,1,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0.29,0,0,3.5,0,0,80.1,0,0,3.0,0,0,49.6,0,0,19.6,0,0,34.5,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19610301,0,0,0,729,0,0,0,0,0,1,0,0,0,0,0,24,0,0,4,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,1.33,0,0,2.0,0,0,80.1,0,0,19.9,0,0,52.9,0,0,30.0,0,0,41.4,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19610401,13,0,0,494,0,0,1,0,0,0,0,0,0,0,0,12,0,0,2,0,0,1,0,0,0,0,0,0.72,0,0,0,0,0,1.27,0,0,8.0,0,0,93.9,0,0,21.9,0,0,62.4,0,0,35.4,0,0,48.9,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19610501,52,0,0,208,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8,0,0,4,0,0,1,0,0,1.23,0,0,0,0,0,4.52,0,0,0.0,0,0,91.0,0,0,27.0,0,0,71.1,0,0,48.7,0,0,59.9,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19610601,224,0,0,16,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,2,0,0,1.30,0,0,0,0,0,4.70,0,0,0.0,0,0,102.0,0,0,53.1,0,0,83.7,0,0,60.1,0,0,71.8,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19610701,399,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,1,0,0,1.15,0,0,0,0,0,3.46,0,0,0.0,0,0,105.1,0,0,57.0,0,0,90.9,0,0,64.8,0,0,77.7,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19610801,311,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,2,0,0,1.98,0,0,0,0,0,5.80,0,0,0.0,0,0,100.0,0,0,51.1,0,0,86.2,0,0,63.7,0,0,74.8,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19610901,96,0,0,171,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,2,0,0,1.60,0,0,0,0,0,3.96,0,0,0.0,0,0,93.0,0,0,34.0,0,0,74.3,0,0,50.5,0,0,62.4,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19611001,7,0,0,322,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0.57,0,0,0.0,0,0,88.0,0,0,28.0,0,0,70.7,0,0,38.8,0,0,54.9,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19611101,0,0,0,824,0,0,0,0,0,3,0,0,0,0,0,26,0,0,2,0,0,1,0,0,1,0,0,1.67,0,0,1,0,0,1.98,0,0,6.5,0,0,70.0,0,0,10.9,0,0,49.3,0,0,25.7,0,0,37.4,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19611201,0,4,3,1135,4,3,0,4,3,11,4,3,4,4,3,27,4,3,1,0,0,0,0,0,0,0,0,0.15,0,0,1,4,3,0.44,0,0,7.0,4,3,61.0,4,3,-14.1,4,3,33.8,4,3,12.0,4,3,22.8,4,3
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19620101,0,0,0,1277,0,0,0,0,0,11,0,0,9,0,0,31,0,0,1,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0.38,0,0,4.5,0,0,64.0,0,0,-18.0,0,0,36.5,0,0,10.9,0,0,23.7,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19620201,0,0,0,850,0,0,0,0,0,7,0,0,2,0,0,26,0,0,1,0,0,0,0,0,0,0,0,0.40,0,0,0,0,0,0.55,0,0,4.0,0,0,80.1,0,0,-16.1,0,0,48.7,0,0,20.5,0,0,34.5,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19620301,0,0,0,862,0,0,0,0,0,1,0,0,1,0,0,21,0,0,3,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0.98,0,0,3.5,0,0,80.1,0,0,-14.1,0,0,49.8,0,0,24.4,0,0,37.2,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19620401,25,0,0,398,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0.64,0,0,0.0,0,0,89.1,0,0,15.1,0,0,67.1,0,0,37.9,0,0,52.5,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19620501,182,0,0,28,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0.71,0,0,0,0,0,1.57,0,0,0.0,0,0,99.0,0,0,34.0,0,0,84.4,0,0,55.4,0,0,70.0,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19620601,218,0,0,37,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,1,0,0,1.68,0,0,0,0,0,5.81,0,0,0.0,0,0,91.0,0,0,48.0,0,0,81.7,0,0,60.3,0,0,71.1,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19620701,353,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,3,0,0,2.13,0,0,0,0,0,7.17,0,0,0.0,0,0,96.1,0,0,60.1,0,0,86.9,0,0,65.7,0,0,76.3,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19620801,384,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,1,0,0,1.65,0,0,0,0,0,3.27,0,0,0.0,0,0,107.1,0,0,54.0,0,0,91.6,0,0,63.0,0,0,77.4,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19620901,90,0,0,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0.80,0,0,0,0,0,1.72,0,0,0.0,0,0,93.0,0,0,41.0,0,0,75.6,0,0,54.7,0,0,65.1,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19621001,32,0,0,244,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0.42,0,0,0.0,0,0,89.1,0,0,21.9,0,0,72.7,0,0,43.5,0,0,58.1,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19621101,0,0,0,678,0,0,0,0,0,2,0,0,0,0,0,23,0,0,2,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0.35,0,0,4.0,0,0,73.9,0,0,17.1,0,0,55.8,0,0,28.9,0,0,42.3,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19621201,0,0,0,992,0,0,0,0,0,8,0,0,2,0,0,27,0,0,2,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0.26,0,0,0.5,0,0,73.9,0,0,-5.1,0,0,46.0,0,0,19.9,0,0,32.9,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19630101,0,0,0,1441,0,0,0,0,0,18,0,0,13,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0.15,0,0,3.9,0,0,72.0,0,0,-18.9,0,0,32.7,0,0,4.3,0,0,18.5,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19630201,0,0,0,820,0,0,0,0,0,3,0,0,0,0,0,28,0,0,1,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0.11,0,0,0.0,0,0,82.0,0,0,8.1,0,0,52.5,0,0,18.7,0,0,35.6,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19630301,3,0,0,611,0,0,0,0,0,1,0,0,0,0,0,19,0,0,3,0,0,1,0,0,0,0,0,0.92,0,0,0,0,0,1.70,0,0,2.0,0,0,86.0,0,0,18.0,0,0,59.7,0,0,30.9,0,0,45.3,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19630401,16,0,0,259,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.05,0,0,0.0,0,0,96.1,0,0,26.1,0,0,72.5,0,0,41.2,0,0,56.8,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19630501,141,0,0,100,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0.95,0,0,0.0,0,0,100.9,0,0,37.0,0,0,78.4,0,0,54.1,0,0,66.2,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19630601,355,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0.68,0,0,0,0,0,3.07,0,0,0.0,0,0,102.0,0,0,53.1,0,0,90.0,0,0,63.7,0,0,76.8,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19630701,525,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,2,0,0,2.00,0,0,0,0,0,5.00,0,0,0.0,0,0,104.0,0,0,61.0,0,0,94.8,0,0,68.9,0,0,81.9,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19630801,448,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0.58,0,0,0,0,0,0.90,0,0,0.0,0,0,105.1,0,0,52.0,0,0,92.8,0,0,65.8,0,0,79.3,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19630901,211,0,0,24,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,2,0,0,3.22,0,0,0,0,0,8.54,0,0,0.0,0,0,97.0,0,0,41.0,0,0,82.0,0,0,60.3,0,0,71.2,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19631001,80,0,0,91,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0.53,0,0,0,0,0,1.17,0,0,0.0,0,0,93.9,0,0,35.1,0,0,79.9,0,0,49.5,0,0,64.6,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19631101,0,0,0,641,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0.30,0,0,0,0,0,0.30,0,0,0.0,0,0,77.0,0,0,15.1,0,0,59.2,0,0,27.9,0,0,43.5,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19631201,0,0,0,1268,0,0,0,0,0,13,0,0,5,0,0,31,0,0,2,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0.23,0,0,4.5,0,0,64.0,0,0,-8.0,0,0,36.5,0,0,11.7,0,0,24.1,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19640101,0,0,0,1011,0,0,0,0,0,3,0,0,2,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.00,0,0,0.0,0,0,70.0,0,0,-11.0,0,0,48.4,0,0,16.2,0,0,32.4,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19640201,0,0,0,998,0,0,0,0,0,4,0,0,0,0,0,29,0,0,2,0,0,0,0,0,0,0,0,0.40,0,0,0,0,0,0.78,0,0,4.0,0,0,66.0,0,0,3.0,0,0,43.2,0,0,18.0,0,0,30.6,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19640301,0,0,0,856,0,0,0,0,0,3,0,0,0,0,0,30,0,0,1,0,0,1,0,0,0,0,0,0.86,0,0,0,0,0,0.88,0,0,2.0,0,0,75.0,0,0,9.0,0,0,52.3,0,0,22.3,0,0,37.4,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19640401,10,0,0,331,0,0,1,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0.49,0,0,0.0,0,0,91.9,0,0,17.1,0,0,68.2,0,0,40.3,0,0,54.3,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19640501,160,0,0,89,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0.72,0,0,0,0,0,2.43,0,0,0.0,0,0,100.9,0,0,33.1,0,0,81.1,0,0,53.4,0,0,67.3,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19640601,236,0,0,33,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,3,0,0,3.12,0,0,0,0,0,6.76,0,0,0.0,0,0,98.1,0,0,39.0,0,0,85.3,0,0,58.1,0,0,71.8,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19640701,549,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0.74,0,0,0,0,0,1.28,0,0,0.0,0,0,109.0,0,0,55.9,0,0,96.8,0,0,68.5,0,0,82.6,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19640801,350,0,0,7,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0.91,0,0,0,0,0,1.96,0,0,0.0,0,0,109.0,0,0,48.0,0,0,89.8,0,0,62.2,0,0,76.1,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19640901,189,0,0,76,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,1,0,0,1.30,0,0,0,0,0,3.41,0,0,0.0,0,0,99.0,0,0,37.9,0,0,80.6,0,0,56.8,0,0,68.7,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19641001,5,0,0,294,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.10,0,0,0.0,0,0,90.0,0,0,27.0,0,0,72.0,0,0,39.4,0,0,55.6,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19641101,4,0,0,676,0,0,0,0,0,3,0,0,0,0,0,17,0,0,4,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,1.51,0,0,1.0,0,0,82.0,0,0,8.1,0,0,54.9,0,0,30.2,0,0,42.4,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19641201,0,0,0,1174,0,0,0,0,0,8,0,0,2,0,0,31,0,0,1,0,0,0,0,0,0,0,0,0.13,0,0,1,0,0,0.17,0,0,5.0,0,0,69.1,0,0,-6.0,0,0,39.6,0,0,14.5,0,0,27.1,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19650101,0,0,0,1080,0,0,0,0,0,5,0,0,0,0,0,31,0,0,1,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0.18,0,0,1.0,0,0,72.0,0,0,6.1,0,0,44.8,0,0,15.4,0,0,30.0,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19650201,0,0,0,1064,0,0,0,0,0,13,0,0,4,0,0,28,0,0,2,0,0,0,0,0,0,0,0,0.45,0,0,1,0,0,0.72,0,0,11.0,0,0,75.0,0,0,-5.1,0,0,40.1,0,0,13.8,0,0,27.0,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19650301,0,0,0,1058,0,0,0,0,0,9,0,0,0,0,0,30,0,0,1,0,0,1,0,0,0,0,0,0.99,0,0,0,0,0,0.99,0,0,0.0,0,0,66.0,0,0,7.0,0,0,43.9,0,0,17.8,0,0,30.7,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19650401,16,0,0,284,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0.76,0,0,0.0,0,0,90.0,0,0,25.0,0,0,69.6,0,0,42.4,0,0,55.9,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19650501,108,0,0,72,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0.86,0,0,0,0,0,3.92,0,0,0.0,0,0,95.0,0,0,37.0,0,0,78.6,0,0,53.4,0,0,66.0,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19650601,194,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,5,0,0,1,0,0,1.04,0,0,0,0,0,6.52,0,0,0.0,0,0,93.0,0,0,48.0,0,0,82.2,0,0,60.3,0,0,71.2,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19650701,423,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,2,0,0,2.00,0,0,0,0,0,4.92,0,0,0.0,0,0,104.0,0,0,55.9,0,0,91.0,0,0,66.0,0,0,78.6,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19650801,315,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0.83,0,0,0,0,0,2.16,0,0,0.0,0,0,100.0,0,0,54.0,0,0,88.5,0,0,61.5,0,0,75.0,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19650901,95,0,0,161,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0.81,0,0,0,0,0,2.04,0,0,0.0,0,0,93.9,0,0,33.1,0,0,75.2,0,0,50.2,0,0,62.8,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19651001,18,0,0,243,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,1,0,0,1.06,0,0,0,0,0,1.53,0,0,0.0,0,0,95.0,0,0,28.9,0,0,73.8,0,0,41.7,0,0,57.7,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19651101,0,0,0,582,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.00,0,0,0.0,0,0,75.0,0,0,16.0,0,0,59.5,0,0,31.5,0,0,45.5,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19651201,0,0,0,963,0,0,0,0,0,7,0,0,0,0,0,28,0,0,5,0,0,0,0,0,0,0,0,0.20,0,0,1,0,0,0.75,0,0,8.0,0,0,75.0,0,0,1.9,0,0,46.8,0,0,21.0,0,0,33.8,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19660101,0,0,0,1328,0,0,0,0,0,13,0,0,10,0,0,31,0,0,1,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0.16,0,0,4.5,0,0,57.0,0,0,-17.0,0,0,34.7,0,0,9.5,0,0,22.1,0,0
